Código modular,Nombre de IE,Nivel / Modalidad,Gestión / Dependencia,Dirección de IE,Departamento / Provincia / Distrito,Alumnos (Censo educativo 2019),Docentes (Censo educativo 2019),Secciones (Censo educativo 2019)
325480,6051 MERCEDES INDACOCHEA,Secundaria,Pública - Sector Educación,AVENIDA PANAMERICA SUR 386,Lima / Lima / Barranco,1086,67,41
329367,FRANCO PERUANO,Secundaria,Privada - Particular,AVENIDA MORRO SOLAR 550,Lima / Lima / Santiago de Surco,383,15,15
779017,ANDRE MALRAUX,Secundaria,Privada - Particular,AVENIDA SAN FRANCISCO 245,Lima / Lima / Santiago de Surco,99,14,6
329458,MIRAFLORES,Secundaria,Privada - Particular,AVENIDA COMANDANTE ESPINAR 730 - 750,Lima / Lima / Miraflores,366,27,15
646745,JOSE ANTONIO ENCINAS,Secundaria,Privada - Particular,AVENIDA VICTOR ALZAMORA 225,Lima / Lima / Surquillo,59,4,5
306001,MATER PURISSIMA,Secundaria,Privada - Particular,AVENIDA DE LA AVIACION 445,Lima / Lima / Miraflores,271,37,14
1057124,SANTIAGO DE COMPOSTELA,Secundaria,Privada - Particular,PASAJE SANTA ROSA 118,Lima / Lima / Santiago de Surco,6,5,4
1056761,VIRGEN DEL ROSARIO,Secundaria,Privada - Parroquial,VENEGAS 257,Lima / Lima / Santiago de Surco,298,15,10
693572,PERUANO BRITANICO,Secundaria,Privada - Particular,AVENIDA VIA LACTEA 445,Lima / Lima / Santiago de Surco,387,51,15
774794,7076 LAS BRISAS DE VILLA,Secundaria,Pública - Sector Educación,AUTOPISTA PANAMERICANA SUR KM. 16.5,Lima / Lima / Chorrillos,536,24,16
325506,ENRIQUE ARNAEZ NAVEDA,Secundaria,Pública - Sector Educación,AVENIDA LIMA 209,Lima / Lima / Barranco,302,17,10
693630,7042 SANTA TERESA DE VILLA,Secundaria,Pública - Sector Educación,AVENIDA ELIAS AGUIRRE S/N,Lima / Lima / Chorrillos,323,18,12
704460,FEDERICO VILLARREAL,Secundaria,Pública - Sector Educación,CALLE ENRIQUE CABALLERO 376,Lima / Lima / Miraflores,632,39,25
325449,JOSE DE LA RIVA AGUERO Y OSMA,Secundaria,Pública - Sector Educación,AVENIDA CARLOS ALCORTA 251,Lima / Lima / Chorrillos,412,28,15
305656,7047 TACNA,Secundaria,Pública - Sector Educación,JIRON GARCIA Y GARCIA 140,Lima / Lima / Barranco,496,51,21
583328,TUPAC AMARU II,Secundaria,Pública - Sector Educación,AVENIDA SANTA ROSA S/N,Lima / Lima / Chorrillos,364,28,14
1056092,SAN BENITO DE PALERMO,Secundaria,Privada - Particular,AVENIDA EL CARMEN 681,Lima / Lima / Santiago de Surco,193,14,9
693556,LAS NAZARENAS,Secundaria,Privada - Particular,AVENIDA LAS NAZARENAS 898,Lima / Lima / Santiago de Surco,32,5,5
305763,LA INMACULADA CONCEPCION,Secundaria,Privada - Particular,CALLE BARLOVENTO 140,Lima / Lima / Santiago de Surco,521,35,19
329565,SAN VICENTE DE PAUL,Secundaria,Privada - Parroquial,JIRON GENERAL RECAVARREN 890,Lima / Lima / Surquillo,307,22,10
1057769,DIOS ES AMOR,Secundaria,Privada - Particular,CALLE LOS PRECIADOS 458,Lima / Lima / Santiago de Surco,7,3,4
693549,HIRAM BINGHAM,Secundaria,Privada - Particular,AVENIDA PASEO CASTELLANA 919,Lima / Lima / Santiago de Surco,220,41,10
500363,HOSANNA,Secundaria,Privada - Particular,AVENIDA GRAU 425,Lima / Lima / Miraflores,114,17,5
1056860,MEDALLA DE MARIA,Secundaria,Privada - Particular,AVENIDA MARISCAL LA MAR 295,Lima / Lima / Miraflores,54,8,5
693614,NUESTRA SEÑORA DE LA ASUNCION,Secundaria,Privada - Particular,JIRON TALARA MZ J4 LOTE 27,Lima / Lima / Santiago de Surco,135,11,5
643205,PALESTRA,Secundaria,Privada - Particular,CALLE CERRO RICO 120,Lima / Lima / Santiago de Surco,48,10,5
305672,SAN FRANCISCO,Secundaria,Privada - Particular,JIRON ATAHUALPA 448,Lima / Lima / Miraflores,74,10,5
329169,PIO XII,Secundaria,Privada - Particular,AVENIDA PIO XII 358,Lima / Lima / Santiago de Surco,225,34,10
1057207,NUEVO MUNDO,Secundaria,Privada - Particular,AVENIDA VILLA CARRILLO 316 - 320,Lima / Lima / Santiago de Surco,175,10,7
305615,COLEGIO DE LA INMACULADA (JESUITAS),Secundaria,Privada - Particular,CALLE HERMANO SANTOS GARCIA 108,Lima / Lima / Santiago de Surco,515,52,18
329391,INDEPENDENCIA,Secundaria,Privada - Particular,AVENIDA PASEO DE LA REPUBLICA 4900,Lima / Lima / Miraflores,243,12,10
325662,TECNICO FAP MANUEL POLO JIMENEZ,Secundaria,Pública - Otro Sector Público,CALLE COHETE 102,Lima / Lima / Santiago de Surco,1147,91,42
588905,HORACIO PATIÑO CRUZATTI,Secundaria,Privada - Particular,AVENIDA LAS NAZARENAS 401,Lima / Lima / Santiago de Surco,339,28,11
1056829,NUESTRA SEÑORA DEL CARMEN,Secundaria,Privada - Particular,AVENIDA BENAVIDES 1665,Lima / Lima / Miraflores,683,64,20
1082999,SAN IGNACIO DE LOYOLA,Secundaria,Privada - Particular,AVENIDA AREQUIPA 5131,Lima / Lima / Miraflores,63,10,5
779108,MATER CHRISTI,Secundaria,Privada - Particular,AVENIDA SAN JUAN 468,Lima / Lima / Santiago de Surco,235,24,10
729657,SOR ANA DE LOS ANGELES MONTEAGUDO,Secundaria,Privada - Particular,CALLE COLON - MIRAFLORES 460-464,Lima / Lima / Miraflores,71,11,5
305771,LA REPARACION,Secundaria,Privada - Particular,AVENIDA BELLAVISTA 170,Lima / Lima / Miraflores,186,16,9
324772,7050 NICANOR RIVERA CACERES,Secundaria,Pública - Sector Educación,AVENIDA MIRAFLORES 200,Lima / Lima / Barranco,548,34,21
1080258,7053 REINO DE ESPAÑA,Secundaria,Pública - Sector Educación,AVENIDA SAN MARTIN 131,Lima / Lima / Barranco,594,30,20
469205,6082 LOS PROCERES,Secundaria,Pública - Sector Educación,ALAMEDA MANUEL PEREZ DE TUDELA,Lima / Lima / Santiago de Surco,1087,58,34
774679,6086 SANTA ISABEL,Secundaria,Pública - Sector Educación,AVENIDA JOSE OLAYA MZ R,Lima / Lima / Chorrillos,675,34,22
324954,SAN MARCOS DE MONTERRICO,Secundaria,Privada - Particular,CALLE LAS AZUCENAS 108,Lima / Lima / Santiago de Surco,87,12,5
502047,6047 JOSE MARIA ARGUEDAS,Secundaria,Pública - Sector Educación,CALLE ESTEBAN CAMERE 500,Lima / Lima / Santiago de Surco,594,31,21
329300,CRISTO SALVADOR,Secundaria,Privada - Particular,CALLE ENRIQUE LEON GARCIA 394,Lima / Lima / Santiago de Surco,290,28,11
583112,VIRGEN INMACULADA,Secundaria,Privada - Particular,AVENIDA MORRO SOLAR 110,Lima / Lima / Santiago de Surco,90,9,5
522862,6094 SANTA ROSA,Secundaria,Pública - Sector Educación,AVENIDA SAN FELIPE S/N,Lima / Lima / Chorrillos,873,39,24
1056886,DOMINGO SAVIO,Secundaria,Privada - Particular,AVENIDA AYACUCHO 1417,Lima / Lima / Santiago de Surco,41,9,5
329268,ALEXANDER VON HUMBOLDT,Secundaria,Privada - Particular,AVENIDA BENAVIDES 3081,Lima / Lima / Miraflores,575,29,30
325555,NUESTRA SEÑORA DE LOURDES,Secundaria,Pública - Sector Educación,AVENIDA ANGAMOS ESTE 1957,Lima / Lima / Surquillo,776,51,26
1086735,PESTALOZZI,Secundaria,Privada - Particular,AVENIDA RICARDO PALMA 1450,Lima / Lima / Miraflores,275,42,13
704585,AMERICANO MIRAFLORES,Secundaria,Privada - Particular,AVENIDA JOSE PARDO 641 - 651,Lima / Lima / Miraflores,95,14,5
1082031,VIRGEN DEL MORRO SOLAR,Secundaria,Pública - Sector Educación,CALLE ARIOSTO MATELLINI S/N,Lima / Lima / Chorrillos,542,28,17
325472,6050 JUANA ALARCO DE DAMMERT,Secundaria,Pública - Sector Educación,AVENIDA BENAVIDES 2315,Lima / Lima / Miraflores,1923,96,58
329219,SAN JOSE DE CLUNY,Secundaria,Privada - Particular,CALLE LAS AGUILAS 395,Lima / Lima / Surquillo,327,32,14
1056969,HIJOS E HIJAS DE NUESTRA SEÑORA DE GUADALUPE,Secundaria,Privada - Particular,MZ D LOTE 10,Lima / Lima / Santiago de Surco,,,
329383,HANS CHRISTIAN ANDERSEN,Secundaria,Privada - Particular,AVENIDA ALONSO DE MOLINA 136,Lima / Lima / Santiago de Surco,349,20,14
329557,SAN ROQUE,Secundaria,Privada - Particular,CALLE ESTEBAN CAMERE 320,Lima / Lima / Santiago de Surco,164,10,8
693655,6097 MATEO PUMACAHUA,Secundaria,Pública - Sector Educación,AVENIDA SANTA ROSA S/N,Lima / Lima / Santiago de Surco,978,51,27
329235,SAN SILVESTRE SCHOOL ASOCIACION CIVIL,Secundaria,Privada - Particular,AVENIDA SANTA CRUZ 1251,Lima / Lima / Miraflores,501,104,20
1067834,ESPIRITU SANTO,Secundaria,Privada - Particular,JIRON JUNIN 199,Lima / Lima / Miraflores,37,6,5
481945,SANTA MARGARITA,Secundaria,Privada - Particular,AVENIDA MANUEL OLGUIN 961,Lima / Lima / Santiago de Surco,301,12,10
779041,7086 LOS PRECURSORES,Secundaria,Pública - Sector Educación,ALAMEDA JOSE DE LA RIVA AGUERO S/N,Lima / Lima / Santiago de Surco,885,30,24
1068238,7089 ROMEO LUNA VICTORIA,Secundaria,Pública - Sector Educación,CALLE EDUARDO ORDOÑEZ 300,Lima / Lima / San Borja,785,45,28
1057082,BURRHUS FREDERICK SKINNER,Secundaria,Privada - Particular,AVENIDA LA MOLINA ESTE CUADRA 10 S/N MZ D LOTE 19,Lima / Lima / La Molina,62,13,5
643197,SANTA TERESITA,Secundaria,Privada - Particular,AVENIDA SURCO 255,Lima / Lima / Santiago de Surco,385,38,15
1057165,MAGISTER,Secundaria,Privada - Particular,AVENIDA FRANCISCO DE CUELLAR 686,Lima / Lima / Santiago de Surco,244,23,12
305805,MARIA DE LAS MERCEDES,Secundaria,Privada - Particular,AVENIDA LA MERCED 390,Lima / Lima / Miraflores,226,22,10
325696,7008 SCIPION LLONA,Secundaria,Pública - Sector Educación,AVENIDA MARISCAL LA MAR 202,Lima / Lima / Miraflores,537,31,22
325456,6052 JOSE MARIA EGUREN,Secundaria,Pública - Sector Educación,AVENIDA MANUEL DE LA FUENTE 506,Lima / Lima / Barranco,793,62,27
327650,SAN PEDRO DE CHORRILLOS,Secundaria,Pública - Sector Educación,CALLE LOS ESTUDIANTES S/N,Lima / Lima / Chorrillos,780,44,29
704510,ALFREDO SALAZAR SOUTHWELL,Secundaria,Privada - Particular,JIRON GENERAL VIDAL 269,Lima / Lima / Miraflores,56,9,5
305607,CHAMPAGNAT,Secundaria,Privada - Particular,AVENIDA PASEO DE LA REPUBLICA 7930-7931,Lima / Lima / Santiago de Surco,663,52,22
1068733,REGINA PACIS,Secundaria,Privada - Particular,AVENIDA ALONSO DE MOLINA 866,Lima / Lima / Santiago de Surco,200,20,10
1081454,SANTA ISABEL,Secundaria,Privada - Particular,AVENIDA E SALAZAR BARRETO 465,Lima / Lima / Santiago de Surco,110,14,5
640151,LEONARDO DA VINCI,Secundaria,Privada - Particular,AVENIDA CIRCUNVALACION DEL GOLF LOS INCAS 472,Lima / Lima / Santiago de Surco,131,15,5
325621,6044 JORGE CHAVEZ,Secundaria,Pública - Sector Educación,AVENIDA GRAU 500,Lima / Lima / Santiago de Surco,757,45,29
704593,6087 PABLO MARIA GUZMAN,Secundaria,Pública - Sector Educación,CALLE A MZ J LOTE 9,Lima / Lima / Santiago de Surco,173,13,7
1056944,7034 ENRIQUE NERINI COLLAZOS,Secundaria,Pública - Sector Educación,AVENIDA NICARAGUA 370,Lima / Lima / Chorrillos,203,14,8
504993,6005 GENERAL EMILIO SOYER CABERO,Secundaria,Pública - Otro Sector Público,AVENIDA ESCUELA MILITAR 1151,Lima / Lima / Chorrillos,1408,84,43
322479,7064 MARIA AUXILIADORA,Secundaria,Pública - Sector Educación,AVENIDA SANTA ROSA,Lima / Lima / Chorrillos,555,30,18
774760,7037 ARIOSTO MATELLINI ESPINOZA,Secundaria,Pública - Sector Educación,CALLE TAMBO REAL MZ G LOTE 15,Lima / Lima / Chorrillos,712,37,22
325464,6049 RICARDO PALMA,Secundaria,Pública - Sector Educación,AVENIDA ANGAMOS ESTE S/N,Lima / Lima / Surquillo,1011,87,35
1056506,ALBORADA,Secundaria,Privada - Particular,AVENIDA JUAN DE LA FUENTE 136,Lima / Lima / Miraflores,44,8,5
774703,6091 CESAR VALLEJO,Secundaria,Pública - Sector Educación,AVENIDA JORGE BASADRE S/N,Lima / Lima / Chorrillos,407,20,14
1081959,SANTA CECILIA DE LA CALERA,Secundaria,Privada - Particular,CALLE GABRIELA MISTRAL Y DANIEL CRUZ MZ K LOTE 1,Lima / Lima / Surquillo,56,7,5
329805,LA DIVINA PROVIDENCIA,Secundaria,Pública - Sector Educación,AVENIDA ANGAMOS ESTE 2296,Lima / Lima / Surquillo,778,65,27
322792,SANTA RITA DE CASIA,Secundaria,Privada - Particular,CALLE SOR TITA 231,Lima / Lima / Miraflores,341,23,11
329532,SAN JOSE DE MONTERRICO,Secundaria,Privada - Particular,JIRON TOMASAL 355,Lima / Lima / Santiago de Surco,433,32,15
305730,SANTA MARIA MARIANISTA,Secundaria,Privada - Particular,AVENIDA LA FLORESTA 250,Lima / Lima / Santiago de Surco,772,59,25
1083021,JUAN JACOBO ROUSSEAU,Secundaria,Privada - Particular,AVENIDA LOS TALLANES 165,Lima / Lima / Santiago de Surco,26,7,4
1087469,SAN AGUSTIN DE MONTERRICO,Secundaria,Privada - Particular,MZ C-2 LOTE 1,Lima / Lima / Santiago de Surco,,,
1082049,CRISTO REDENTOR,Secundaria,Privada - Particular,CALLE 7 167,Lima / Lima / Santiago de Surco,19,5,5
742239,MARISCAL CACERES,Secundaria,Privada - Particular,AVENIDA ROOSEVELT 198,Lima / Lima / Santiago de Surco,131,10,5
1087295,7039 MANUEL SCORZA TORRES,Secundaria,Pública - Sector Educación,CALLE 5,Lima / Lima / Chorrillos,452,28,15
604082,SOR QUERUBINA DE SAN PEDRO,Secundaria,Privada - Parroquial,AVENIDA EL SAUCE 421,Lima / Lima / Surquillo,448,34,12
643213,AUGUSTO WEBERBAUER,Secundaria,Privada - Particular,CALLE PIO XII 123,Lima / Lima / Santiago de Surco,210,23,10
742254,SANTIAGO APOSTOL,Secundaria,Privada - Particular,JOSE GALVEZ,Lima / Lima / Santiago de Surco,342,20,12
1056845,CRISTIANO PIONERO,Secundaria,Privada - Particular,AVENIDA ANTUNEZ DE MAYOLO 505,Lima / Lima / Santiago de Surco,80,11,5
322818,MARKHAM,Secundaria,Privada - Particular,CALLE AUGUSTO ANGULO 291,Lima / Lima / Miraflores,716,109,38
1057801,LOS ROSALES DE SANTA ROSA,Secundaria,Privada - Particular,AVENIDA PASEO DE LA REPUBLICA 7883,Lima / Lima / Santiago de Surco,115,17,9
1082288,NUESTRA SEÑORA DE LA RECONCILIACION,Secundaria,Privada - Parroquial,AVENIDA MANUEL OLGUIN S/N,Lima / Lima / Santiago de Surco,326,21,10
324798,SAN FELIPE,Secundaria,Privada - Particular,AVENIDA BENAVIDES 1996,Lima / Lima / Miraflores,11,8,5
1068659,ANTARES,Secundaria,Privada - Particular,JIRON JERONIMO DE ALIAGA SUR 515,Lima / Lima / Santiago de Surco,153,25,10
1068725,JESUS SALVADOR,Secundaria,Privada - Particular,AVENIDA ENRIQUE SALAZAR BARRETO 504,Lima / Lima / Santiago de Surco,105,13,5
698191,VIRGEN DE LA ASUNCION,Secundaria,Privada - Particular,CALLE MONTE ALGARROBO MZ J LOTE 1,Lima / Lima / Santiago de Surco,156,19,7
1087238,EL SEMBRADOR,Secundaria,Privada - Particular,AVENIDA CORDILLERA OCCIDENTAL Y JR. HUASCARAN S/N MZ B LOTE 03 ZONA I,Lima / Lima / Chorrillos,100,8,5
522961,CAMBRIDGE COLLEGE LIMA,Secundaria,Privada - Particular,ALAMEDA DE LOS MOLINOS 728-730,Lima / Lima / Chorrillos,395,28,16
774521,SANTA MARIA DE MATELLINI,Secundaria,Privada - Particular,JIRON TROVADORES MZ I-2 LOTE 34-35,Lima / Lima / Chorrillos,64,11,5
1087337,INMACULADO HIGH SCHOOL,Secundaria,Privada - Particular,CALLE MARIATEGUI 120,Lima / Lima / Barranco,363,13,10
1085935,7707 CRISTO REY,Secundaria,Privada - Parroquial,JIRON COLINA 285,Lima / Lima / Chorrillos,171,11,6
643247,LOS REYES ROJOS,Secundaria,Privada - Particular,AVENIDA CAJAMARCA 210,Lima / Lima / Barranco,157,10,5
775254,LA CASA DE CARTON,Secundaria,Privada - Particular,LA ENCANTADA MZ H LOTE 12,Lima / Lima / Chorrillos,109,19,5
523472,PEDRO RUIZ GALLO,Secundaria,Pública - Otro Sector Público,AVENIDA CHORRILLOS S/N,Lima / Lima / Chorrillos,1030,64,35
325571,7704 SANTA ROSA,Secundaria,Privada - Parroquial,JIRON TACNA 309,Lima / Lima / Barranco,501,41,18
1086032,MARIA REICHE GROSSE NEUMAN,Secundaria,Privada - Particular,CALLE LOS ROSALES MZ C LOTE 8,Lima / Lima / Chorrillos,89,6,5
693663,FE Y ALEGRIA 34,Secundaria,Pública - En convenio,AVENIDA VILCABAMBA MZ G8 LOTE ZONA,Lima / Lima / Chorrillos,497,25,15
643239,VIRGEN DE FATIMA DE BARRANCO,Secundaria,Privada - Parroquial,AVENIDA ARICA 355,Lima / Lima / Barranco,149,12,5
305722,SAN LUIS,Secundaria,Privada - Particular,AVENIDA NICOLAS DE PIEROLA 187,Lima / Lima / Barranco,349,27,10
1082874,SANTO DOMINGO,Secundaria,Privada - Particular,CALLE 15 MZ E7 LOTE 1,Lima / Lima / Chorrillos,1043,49,39
540682,ADAM SMITH COLLEGE,Secundaria,Privada - Particular,AVENIDA PASEO DE LA REPUBLICA S/N MZ C LOTE 05,Lima / Lima / Chorrillos,106,12,5
327973,SANTA TERESA DE JESUS,Secundaria,Privada - Particular,AVENIDA CORDILLERA CENTRAL MZ B8 LOTE 10,Lima / Lima / Chorrillos,53,5,5
1057942,VICTOR ANDRES BELAUNDE,Secundaria,Privada - Particular,AVENIDA ALEJANDRO IGLESIAS 441,Lima / Lima / Chorrillos,20,5,5
